transaction_id,transaction_date,transaction_time,order_id,day_of_week,hour,transaction_qty,store_id,store_location,product_id,unit_price,total_sale,product_category,product_type,product_size,product_detail
66007,14/04/2023,08:22:59 a. m.,53726,Miércoles,8,1,8,Hell's Kitchen,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
66008,14/04/2023,08:23:34 a. m.,53727,Miércoles,8,1,8,Hell's Kitchen,30,3.00,3.00,coffee,Gourmet brewed coffee,Lg,Columbian Medium Roast Lg
66015,14/04/2023,08:28:00 a. m.,53728,Miércoles,8,1,8,Hell's Kitchen,35,3.10,3.10,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
66019,14/04/2023,08:28:59 a. m.,53729,Miércoles,8,1,8,Hell's Kitchen,28,2.00,2.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
66020,14/04/2023,08:28:59 a. m.,53729,Miércoles,8,1,8,Hell's Kitchen,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
66021,14/04/2023,08:28:59 a. m.,53729,Miércoles,8,1,8,Hell's Kitchen,2,18.00,18.00,coffee beans,House blend Beans,Estándar,Our Old Time Diner Blend
66025,14/04/2023,08:30:29 a. m.,53730,Miércoles,8,1,8,Hell's Kitchen,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
66026,14/04/2023,08:30:29 a. m.,53730,Miércoles,8,1,8,Hell's Kitchen,9,22.50,22.50,coffee beans,Organic Beans,Estándar,Organic Decaf Blend
66027,14/04/2023,08:31:23 a. m.,53731,Miércoles,8,2,8,Hell's Kitchen,58,3.50,7.00,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
66037,14/04/2023,08:36:08 a. m.,53732,Miércoles,8,2,8,Hell's Kitchen,58,3.50,7.00,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
66038,14/04/2023,08:36:08 a. m.,53732,Miércoles,8,1,8,Hell's Kitchen,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
66048,14/04/2023,08:44:22 a. m.,53733,Miércoles,8,1,8,Hell's Kitchen,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
66049,14/04/2023,08:45:29 a. m.,53734,Miércoles,8,1,8,Hell's Kitchen,35,3.10,3.10,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
66050,14/04/2023,08:46:23 a. m.,53735,Miércoles,8,1,8,Hell's Kitchen,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
66051,14/04/2023,08:46:34 a. m.,53736,Miércoles,8,1,8,Hell's Kitchen,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
66052,14/04/2023,08:46:34 a. m.,53736,Miércoles,8,1,8,Hell's Kitchen,84,0.80,0.80,flavours,Regular syrup,Estándar,Chocolate syrup
66053,14/04/2023,08:46:34 a. m.,53736,Miércoles,8,1,8,Hell's Kitchen,21,13.33,13.33,packaged chocolate,Drinking Chocolate,Estándar,Chili Mayan
66054,14/04/2023,08:46:45 a. m.,53737,Miércoles,8,2,8,Hell's Kitchen,50,2.50,5.00,tea,Brewed Black tea,Rg,Earl Grey Rg
66055,14/04/2023,08:46:45 a. m.,53737,Miércoles,8,1,8,Hell's Kitchen,73,3.75,3.75,bakery,Pastry,Estándar,Almond Croissant
66056,14/04/2023,08:47:13 a. m.,53738,Miércoles,8,1,8,Hell's Kitchen,35,3.10,3.10,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
66057,14/04/2023,08:47:13 a. m.,53738,Miércoles,8,1,8,Hell's Kitchen,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
66058,14/04/2023,08:48:30 a. m.,53739,Miércoles,8,1,8,Hell's Kitchen,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
66059,14/04/2023,08:48:32 a. m.,53740,Miércoles,8,2,8,Hell's Kitchen,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
66060,14/04/2023,08:48:32 a. m.,53740,Miércoles,8,1,8,Hell's Kitchen,73,3.75,3.75,bakery,Pastry,Estándar,Almond Croissant
66061,14/04/2023,08:48:42 a. m.,53741,Miércoles,8,1,8,Hell's Kitchen,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
66062,14/04/2023,08:48:42 a. m.,53741,Miércoles,8,1,8,Hell's Kitchen,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
66063,14/04/2023,08:48:52 a. m.,53742,Miércoles,8,1,8,Hell's Kitchen,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
66064,14/04/2023,08:49:17 a. m.,53743,Miércoles,8,1,8,Hell's Kitchen,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
66065,14/04/2023,08:49:17 a. m.,53743,Miércoles,8,1,8,Hell's Kitchen,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
66066,14/04/2023,08:49:38 a. m.,53744,Miércoles,8,2,8,Hell's Kitchen,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
66069,14/04/2023,08:52:56 a. m.,53745,Miércoles,8,2,8,Hell's Kitchen,36,3.75,7.50,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
66071,14/04/2023,08:53:22 a. m.,53746,Miércoles,8,1,8,Hell's Kitchen,70,3.25,3.25,bakery,Scone,Estándar,Cranberry Scone
66080,14/04/2023,08:59:35 a. m.,53747,Miércoles,8,1,8,Hell's Kitchen,59,4.50,4.50,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
66081,14/04/2023,08:59:35 a. m.,53747,Miércoles,8,1,8,Hell's Kitchen,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
66082,14/04/2023,09:00:37 a. m.,53748,Miércoles,9,1,8,Hell's Kitchen,23,2.50,2.50,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
66083,14/04/2023,09:01:10 a. m.,53749,Miércoles,9,2,8,Hell's Kitchen,46,2.50,5.00,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
66087,14/04/2023,09:01:23 a. m.,53750,Miércoles,9,2,8,Hell's Kitchen,41,4.25,8.50,coffee,Barista Espresso,Lg,Cappuccino Lg
66088,14/04/2023,09:01:23 a. m.,53750,Miércoles,9,2,8,Hell's Kitchen,64,0.80,1.60,flavours,Regular syrup,Estándar,Hazelnut syrup
66089,14/04/2023,09:02:58 a. m.,53751,Miércoles,9,1,8,Hell's Kitchen,54,2.50,2.50,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
66090,14/04/2023,09:02:58 a. m.,53751,Miércoles,9,1,8,Hell's Kitchen,5,15.00,15.00,coffee beans,Gourmet Beans,Estándar,Columbian Medium Roast
66102,14/04/2023,09:10:21 a. m.,53752,Miércoles,9,2,8,Hell's Kitchen,51,3.00,6.00,tea,Brewed Black tea,Lg,Earl Grey Lg
66103,14/04/2023,09:10:21 a. m.,53752,Miércoles,9,1,8,Hell's Kitchen,20,7.60,7.60,packaged chocolate,Organic Chocolate,Estándar,Sustainably Grown Organic
66109,14/04/2023,09:12:33 a. m.,53753,Miércoles,9,1,8,Hell's Kitchen,24,3.00,3.00,coffee,Drip coffee,Lg,Our Old Time Diner Blend Lg
66110,14/04/2023,09:12:37 a. m.,53754,Miércoles,9,2,8,Hell's Kitchen,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
66111,14/04/2023,09:12:57 a. m.,53755,Miércoles,9,2,8,Hell's Kitchen,49,3.00,6.00,tea,Brewed Black tea,Lg,English Breakfast Lg
66115,14/04/2023,09:15:43 a. m.,53756,Miércoles,9,1,8,Hell's Kitchen,40,3.75,3.75,coffee,Barista Espresso,Estándar,Cappuccino
66116,14/04/2023,09:15:43 a. m.,53756,Miércoles,9,2,8,Hell's Kitchen,64,0.80,1.60,flavours,Regular syrup,Estándar,Hazelnut syrup
66117,14/04/2023,09:15:43 a. m.,53756,Miércoles,9,1,8,Hell's Kitchen,16,8.95,8.95,loose tea,Chai tea,Estándar,Traditional Blend Chai
66118,14/04/2023,09:16:00 a. m.,53757,Miércoles,9,1,8,Hell's Kitchen,61,4.75,4.75,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
66119,14/04/2023,09:16:07 a. m.,53758,Miércoles,9,2,8,Hell's Kitchen,24,3.00,6.00,coffee,Drip coffee,Lg,Our Old Time Diner Blend Lg
66120,14/04/2023,09:16:24 a. m.,53759,Miércoles,9,2,8,Hell's Kitchen,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
66121,14/04/2023,09:16:24 a. m.,53759,Miércoles,9,2,8,Hell's Kitchen,84,0.80,1.60,flavours,Regular syrup,Estándar,Chocolate syrup
66122,14/04/2023,09:16:26 a. m.,53760,Miércoles,9,2,8,Hell's Kitchen,34,2.45,4.90,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
66123,14/04/2023,09:16:26 a. m.,53760,Miércoles,9,1,8,Hell's Kitchen,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
66126,14/04/2023,09:18:54 a. m.,53761,Miércoles,9,2,8,Hell's Kitchen,31,2.20,4.40,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
66127,14/04/2023,09:18:54 a. m.,53761,Miércoles,9,1,8,Hell's Kitchen,13,8.95,8.95,loose tea,Black tea,Estándar,English Breakfast
66128,14/04/2023,09:19:12 a. m.,53762,Miércoles,9,1,8,Hell's Kitchen,36,3.75,3.75,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
66129,14/04/2023,09:19:12 a. m.,53762,Miércoles,9,1,8,Hell's Kitchen,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
66130,14/04/2023,09:20:01 a. m.,53763,Miércoles,9,2,8,Hell's Kitchen,48,2.50,5.00,tea,Brewed Black tea,Rg,English Breakfast Rg
66131,14/04/2023,09:20:12 a. m.,53764,Miércoles,9,2,8,Hell's Kitchen,51,3.00,6.00,tea,Brewed Black tea,Lg,Earl Grey Lg
66132,14/04/2023,09:20:12 a. m.,53764,Miércoles,9,1,8,Hell's Kitchen,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
66133,14/04/2023,09:20:33 a. m.,53765,Miércoles,9,2,8,Hell's Kitchen,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
66134,14/04/2023,09:20:36 a. m.,53766,Miércoles,9,1,8,Hell's Kitchen,31,2.20,2.20,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
66136,14/04/2023,09:21:35 a. m.,53767,Miércoles,9,1,8,Hell's Kitchen,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
66139,14/04/2023,09:21:49 a. m.,53768,Miércoles,9,2,8,Hell's Kitchen,46,2.50,5.00,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
66142,14/04/2023,09:25:25 a. m.,53769,Miércoles,9,1,8,Hell's Kitchen,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
66148,14/04/2023,09:27:20 a. m.,53770,Miércoles,9,2,8,Hell's Kitchen,45,3.00,6.00,tea,Brewed herbal tea,Lg,Peppermint Lg
66149,14/04/2023,09:27:20 a. m.,53770,Miércoles,9,1,8,Hell's Kitchen,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
66150,14/04/2023,09:27:24 a. m.,53771,Miércoles,9,2,8,Hell's Kitchen,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
66153,14/04/2023,09:28:38 a. m.,53772,Miércoles,9,1,8,Hell's Kitchen,28,2.00,2.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
66154,14/04/2023,09:28:55 a. m.,53773,Miércoles,9,1,8,Hell's Kitchen,41,4.25,4.25,coffee,Barista Espresso,Lg,Cappuccino Lg
66155,14/04/2023,09:28:55 a. m.,53773,Miércoles,9,1,8,Hell's Kitchen,63,0.80,0.80,flavours,Regular syrup,Estándar,Carmel syrup
66156,14/04/2023,09:29:00 a. m.,53774,Miércoles,9,1,8,Hell's Kitchen,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
66157,14/04/2023,09:29:02 a. m.,53775,Miércoles,9,2,8,Hell's Kitchen,44,2.50,5.00,tea,Brewed herbal tea,Rg,Peppermint Rg
66160,14/04/2023,09:30:08 a. m.,53776,Miércoles,9,1,8,Hell's Kitchen,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
66161,14/04/2023,09:30:08 a. m.,53776,Miércoles,9,1,8,Hell's Kitchen,8,45.00,45.00,coffee beans,Premium Beans,Estándar,Civet Cat
66162,14/04/2023,09:30:11 a. m.,53777,Miércoles,9,1,8,Hell's Kitchen,35,3.10,3.10,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
66163,14/04/2023,09:30:28 a. m.,53778,Miércoles,9,2,8,Hell's Kitchen,44,2.50,5.00,tea,Brewed herbal tea,Rg,Peppermint Rg
66164,14/04/2023,09:30:28 a. m.,53778,Miércoles,9,1,8,Hell's Kitchen,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
66165,14/04/2023,09:30:34 a. m.,53779,Miércoles,9,1,8,Hell's Kitchen,49,3.00,3.00,tea,Brewed Black tea,Lg,English Breakfast Lg
66166,14/04/2023,09:30:34 a. m.,53779,Miércoles,9,1,8,Hell's Kitchen,11,8.95,8.95,loose tea,Herbal tea,Estándar,Lemon Grass
66167,14/04/2023,09:30:46 a. m.,53780,Miércoles,9,2,8,Hell's Kitchen,43,3.00,6.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
66168,14/04/2023,09:30:46 a. m.,53780,Miércoles,9,1,8,Hell's Kitchen,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
66177,14/04/2023,09:33:15 a. m.,53781,Miércoles,9,1,8,Hell's Kitchen,40,3.75,3.75,coffee,Barista Espresso,Estándar,Cappuccino
66178,14/04/2023,09:33:15 a. m.,53781,Miércoles,9,2,8,Hell's Kitchen,65,0.80,1.60,flavours,Sugar free syrup,Estándar,Sugar Free Vanilla syrup
66179,14/04/2023,09:33:26 a. m.,53782,Miércoles,9,2,8,Hell's Kitchen,36,3.75,7.50,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
66180,14/04/2023,09:33:31 a. m.,53783,Miércoles,9,1,8,Hell's Kitchen,41,4.25,4.25,coffee,Barista Espresso,Lg,Cappuccino Lg
66181,14/04/2023,09:33:31 a. m.,53783,Miércoles,9,1,8,Hell's Kitchen,64,0.80,0.80,flavours,Regular syrup,Estándar,Hazelnut syrup
66182,14/04/2023,09:34:13 a. m.,53784,Miércoles,9,2,8,Hell's Kitchen,43,3.00,6.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
66183,14/04/2023,09:35:02 a. m.,53785,Miércoles,9,1,8,Hell's Kitchen,40,3.75,3.75,coffee,Barista Espresso,Estándar,Cappuccino
66184,14/04/2023,09:35:02 a. m.,53785,Miércoles,9,2,8,Hell's Kitchen,65,0.80,1.60,flavours,Sugar free syrup,Estándar,Sugar Free Vanilla syrup
66185,14/04/2023,09:35:02 a. m.,53785,Miércoles,9,1,8,Hell's Kitchen,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
66188,14/04/2023,09:35:46 a. m.,53786,Miércoles,9,2,8,Hell's Kitchen,43,3.00,6.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
66192,14/04/2023,09:38:34 a. m.,53787,Miércoles,9,1,8,Hell's Kitchen,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
66194,14/04/2023,09:38:49 a. m.,53788,Miércoles,9,2,8,Hell's Kitchen,50,2.50,5.00,tea,Brewed Black tea,Rg,Earl Grey Rg
66195,14/04/2023,09:38:49 a. m.,53788,Miércoles,9,1,8,Hell's Kitchen,73,3.75,3.75,bakery,Pastry,Estándar,Almond Croissant
66204,14/04/2023,09:41:44 a. m.,53789,Miércoles,9,1,8,Hell's Kitchen,27,3.50,3.50,coffee,Organic brewed coffee,Lg,Brazilian Lg
66205,14/04/2023,09:41:44 a. m.,53789,Miércoles,9,1,8,Hell's Kitchen,70,3.25,3.25,bakery,Scone,Estándar,Cranberry Scone
66217,14/04/2023,09:43:11 a. m.,53790,Miércoles,9,2,8,Hell's Kitchen,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
66218,14/04/2023,09:43:17 a. m.,53791,Miércoles,9,2,8,Hell's Kitchen,53,3.00,6.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
66219,14/04/2023,09:43:17 a. m.,53791,Miércoles,9,1,8,Hell's Kitchen,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
66225,14/04/2023,09:45:47 a. m.,53792,Miércoles,9,2,8,Hell's Kitchen,38,3.75,7.50,coffee,Barista Espresso,Estándar,Latte
66226,14/04/2023,09:45:47 a. m.,53792,Miércoles,9,1,8,Hell's Kitchen,64,0.80,0.80,flavours,Regular syrup,Estándar,Hazelnut syrup
66227,14/04/2023,09:45:48 a. m.,53793,Miércoles,9,1,8,Hell's Kitchen,49,3.00,3.00,tea,Brewed Black tea,Lg,English Breakfast Lg
66228,14/04/2023,09:46:11 a. m.,53794,Miércoles,9,1,8,Hell's Kitchen,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
66231,14/04/2023,09:47:24 a. m.,53795,Miércoles,9,1,8,Hell's Kitchen,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
66233,14/04/2023,09:49:58 a. m.,53796,Miércoles,9,1,8,Hell's Kitchen,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
66234,14/04/2023,09:49:58 a. m.,53796,Miércoles,9,1,8,Hell's Kitchen,63,0.80,0.80,flavours,Regular syrup,Estándar,Carmel syrup
66237,14/04/2023,09:51:03 a. m.,53797,Miércoles,9,2,8,Hell's Kitchen,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
66238,14/04/2023,09:51:03 a. m.,53797,Miércoles,9,1,8,Hell's Kitchen,65,0.80,0.80,flavours,Sugar free syrup,Estándar,Sugar Free Vanilla syrup
66244,14/04/2023,09:52:14 a. m.,53798,Miércoles,9,1,8,Hell's Kitchen,22,2.00,2.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
66247,14/04/2023,09:52:38 a. m.,53799,Miércoles,9,1,8,Hell's Kitchen,55,4.00,4.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
66248,14/04/2023,09:52:39 a. m.,53800,Miércoles,9,2,8,Hell's Kitchen,23,2.50,5.00,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
66249,14/04/2023,09:52:39 a. m.,53800,Miércoles,9,1,8,Hell's Kitchen,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
66250,14/04/2023,09:52:50 a. m.,53801,Miércoles,9,1,8,Hell's Kitchen,32,3.00,3.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
66251,14/04/2023,09:53:04 a. m.,53802,Miércoles,9,2,8,Hell's Kitchen,49,3.00,6.00,tea,Brewed Black tea,Lg,English Breakfast Lg
66252,14/04/2023,09:53:04 a. m.,53802,Miércoles,9,1,8,Hell's Kitchen,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
66253,14/04/2023,09:53:04 a. m.,53802,Miércoles,9,1,8,Hell's Kitchen,8,45.00,45.00,coffee beans,Premium Beans,Estándar,Civet Cat
66258,14/04/2023,09:55:28 a. m.,53803,Miércoles,9,1,8,Hell's Kitchen,27,3.50,3.50,coffee,Organic brewed coffee,Lg,Brazilian Lg
66261,14/04/2023,09:56:06 a. m.,53804,Miércoles,9,1,8,Hell's Kitchen,33,3.50,3.50,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
66262,14/04/2023,09:56:06 a. m.,53804,Miércoles,9,1,8,Hell's Kitchen,72,3.25,3.25,bakery,Scone,Estándar,Ginger Scone
66263,14/04/2023,09:56:06 a. m.,53804,Miércoles,9,1,8,Hell's Kitchen,16,8.95,8.95,loose tea,Chai tea,Estándar,Traditional Blend Chai
66264,14/04/2023,09:56:34 a. m.,53805,Miércoles,9,1,8,Hell's Kitchen,41,4.25,4.25,coffee,Barista Espresso,Lg,Cappuccino Lg
66265,14/04/2023,09:56:34 a. m.,53805,Miércoles,9,1,8,Hell's Kitchen,65,0.80,0.80,flavours,Sugar free syrup,Estándar,Sugar Free Vanilla syrup
66266,14/04/2023,09:56:34 a. m.,53805,Miércoles,9,1,8,Hell's Kitchen,12,8.95,8.95,loose tea,Herbal tea,Estándar,Peppermint
66269,14/04/2023,09:58:04 a. m.,53806,Miércoles,9,1,8,Hell's Kitchen,31,2.20,2.20,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
66270,14/04/2023,09:58:16 a. m.,53807,Miércoles,9,2,8,Hell's Kitchen,27,3.50,7.00,coffee,Organic brewed coffee,Lg,Brazilian Lg
66271,14/04/2023,10:00:05 a. m.,53808,Miércoles,10,1,8,Hell's Kitchen,59,4.50,4.50,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
66273,14/04/2023,10:01:21 a. m.,53809,Miércoles,10,1,8,Hell's Kitchen,37,3.00,3.00,coffee,Barista Espresso,Estándar,Espresso shot
66274,14/04/2023,10:01:21 a. m.,53809,Miércoles,10,1,8,Hell's Kitchen,64,0.80,0.80,flavours,Regular syrup,Estándar,Hazelnut syrup
66282,14/04/2023,10:03:18 a. m.,53810,Miércoles,10,1,8,Hell's Kitchen,22,2.00,2.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
66283,14/04/2023,10:03:21 a. m.,53811,Miércoles,10,2,8,Hell's Kitchen,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
66284,14/04/2023,10:04:39 a. m.,53812,Miércoles,10,1,8,Hell's Kitchen,22,2.00,2.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
66285,14/04/2023,10:04:39 a. m.,53812,Miércoles,10,1,8,Hell's Kitchen,10,10.00,10.00,coffee beans,Green beans,Estándar,Guatemalan Sustainably Grown
66289,14/04/2023,10:08:19 a. m.,53813,Miércoles,10,2,8,Hell's Kitchen,36,3.75,7.50,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
66290,14/04/2023,10:08:19 a. m.,53813,Miércoles,10,1,8,Hell's Kitchen,72,3.25,3.25,bakery,Scone,Estándar,Ginger Scone
66293,14/04/2023,10:10:00 a. m.,53814,Miércoles,10,1,8,Hell's Kitchen,33,3.50,3.50,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
66294,14/04/2023,10:10:00 a. m.,53814,Miércoles,10,1,8,Hell's Kitchen,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
66299,14/04/2023,10:10:42 a. m.,53815,Miércoles,10,2,8,Hell's Kitchen,31,2.20,4.40,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
66303,14/04/2023,10:12:01 a. m.,53816,Miércoles,10,2,8,Hell's Kitchen,58,3.50,7.00,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
66304,14/04/2023,10:12:01 a. m.,53816,Miércoles,10,1,8,Hell's Kitchen,73,3.75,3.75,bakery,Pastry,Estándar,Almond Croissant
66305,14/04/2023,10:12:01 a. m.,53816,Miércoles,10,1,8,Hell's Kitchen,4,20.45,20.45,coffee beans,Espresso Beans,Estándar,Primo Espresso Roast
66306,14/04/2023,10:12:11 a. m.,53817,Miércoles,10,2,8,Hell's Kitchen,34,2.45,4.90,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
66315,14/04/2023,10:15:05 a. m.,53818,Miércoles,10,2,8,Hell's Kitchen,33,3.50,7.00,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
66316,14/04/2023,10:15:26 a. m.,53819,Miércoles,10,2,8,Hell's Kitchen,59,4.50,9.00,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
66317,14/04/2023,10:15:26 a. m.,53819,Miércoles,10,1,8,Hell's Kitchen,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
66320,14/04/2023,10:16:45 a. m.,53820,Miércoles,10,2,8,Hell's Kitchen,40,3.75,7.50,coffee,Barista Espresso,Estándar,Cappuccino
66321,14/04/2023,10:16:45 a. m.,53820,Miércoles,10,1,8,Hell's Kitchen,64,0.80,0.80,flavours,Regular syrup,Estándar,Hazelnut syrup
66322,14/04/2023,10:17:26 a. m.,53821,Miércoles,10,2,8,Hell's Kitchen,38,3.75,7.50,coffee,Barista Espresso,Estándar,Latte
66323,14/04/2023,10:17:26 a. m.,53821,Miércoles,10,2,8,Hell's Kitchen,64,0.80,1.60,flavours,Regular syrup,Estándar,Hazelnut syrup
66331,14/04/2023,10:19:54 a. m.,53822,Miércoles,10,2,8,Hell's Kitchen,22,2.00,4.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
66332,14/04/2023,10:19:54 a. m.,53822,Miércoles,10,1,8,Hell's Kitchen,2,18.00,18.00,coffee beans,House blend Beans,Estándar,Our Old Time Diner Blend
66336,14/04/2023,10:20:27 a. m.,53823,Miércoles,10,1,8,Hell's Kitchen,43,3.00,3.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
66341,14/04/2023,10:22:59 a. m.,53824,Miércoles,10,1,8,Hell's Kitchen,50,2.50,2.50,tea,Brewed Black tea,Rg,Earl Grey Rg
66345,14/04/2023,10:26:09 a. m.,53825,Miércoles,10,1,8,Hell's Kitchen,47,3.00,3.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
66351,14/04/2023,10:27:50 a. m.,53826,Miércoles,10,1,8,Hell's Kitchen,23,2.50,2.50,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
66352,14/04/2023,10:27:50 a. m.,53826,Miércoles,10,1,8,Hell's Kitchen,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
66359,14/04/2023,10:33:06 a. m.,53827,Miércoles,10,2,8,Hell's Kitchen,40,3.75,7.50,coffee,Barista Espresso,Estándar,Cappuccino
66360,14/04/2023,10:33:06 a. m.,53827,Miércoles,10,2,8,Hell's Kitchen,65,0.80,1.60,flavours,Sugar free syrup,Estándar,Sugar Free Vanilla syrup
66364,14/04/2023,10:35:25 a. m.,53828,Miércoles,10,2,8,Hell's Kitchen,87,3.00,6.00,coffee,Barista Espresso,Estándar,Ouro Brasileiro shot
66370,14/04/2023,10:37:56 a. m.,53829,Miércoles,10,2,8,Hell's Kitchen,53,3.00,6.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
66375,14/04/2023,10:40:10 a. m.,53830,Miércoles,10,1,8,Hell's Kitchen,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
66376,14/04/2023,10:40:10 a. m.,53830,Miércoles,10,1,8,Hell's Kitchen,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
66377,14/04/2023,10:41:18 a. m.,53831,Miércoles,10,2,8,Hell's Kitchen,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
66381,14/04/2023,10:41:51 a. m.,53832,Miércoles,10,1,8,Hell's Kitchen,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
66388,14/04/2023,10:43:36 a. m.,53833,Miércoles,10,2,8,Hell's Kitchen,38,3.75,7.50,coffee,Barista Espresso,Estándar,Latte
